date_time,price_value,trading_state
15-Jun-2019 22:43:36,2609.09,fall
15-Jun-2019 22:43:38,2609.61,fall
15-Jun-2019 22:43:40,2609.14,fall
15-Jun-2019 22:43:42,2609.93,fall
15-Jun-2019 22:43:44,2608.94,fall
15-Jun-2019 22:43:46,2608.99,fall
15-Jun-2019 22:43:48,2608.03,rise
15-Jun-2019 22:43:50,2608.41,rise
15-Jun-2019 22:43:52,2608.38,rise
15-Jun-2019 22:43:54,2608.33,rise
15-Jun-2019 22:43:56,2608.69,fall
15-Jun-2019 22:43:58,2608.48,rise
15-Jun-2019 22:44:00,2608.98,fall
15-Jun-2019 22:44:02,2609.77,fall
15-Jun-2019 22:44:04,2609.16,fall
15-Jun-2019 22:44:06,2608.4,rise
15-Jun-2019 22:44:08,2608.55,rise
15-Jun-2019 22:44:10,2608.77,fall
15-Jun-2019 22:44:12,2608.69,fall
15-Jun-2019 22:44:14,2608.62,rise
15-Jun-2019 22:44:16,2608.87,rise
15-Jun-2019 22:44:18,2608.64,rise
15-Jun-2019 22:44:20,2608.52,rise
15-Jun-2019 22:44:22,2608.63,rise
15-Jun-2019 22:44:24,2608.75,rise
15-Jun-2019 22:44:26,2608.9,rise
15-Jun-2019 22:44:28,2610.13,rise
15-Jun-2019 22:44:30,2609.81,rise
15-Jun-2019 22:44:32,2609.49,rise
15-Jun-2019 22:44:34,2610.48,rise
15-Jun-2019 22:44:36,2610.22,rise
15-Jun-2019 22:44:38,2610.81,rise
15-Jun-2019 22:44:40,2611.14,rise
15-Jun-2019 22:44:42,2612.14,rise
15-Jun-2019 22:44:44,2613.2,rise
15-Jun-2019 22:44:46,2614.1,rise
15-Jun-2019 22:44:48,2614.39,rise
15-Jun-2019 22:44:50,2615.32,fall
15-Jun-2019 22:44:52,2614.83,rise
15-Jun-2019 22:44:54,2615.36,rise
15-Jun-2019 22:44:56,2615.03,rise
15-Jun-2019 22:44:58,2615.01,rise
15-Jun-2019 22:45:00,2614.55,rise
15-Jun-2019 22:45:02,2615.34,rise
15-Jun-2019 22:45:04,2615.76,rise
15-Jun-2019 22:45:06,2615.87,rise
15-Jun-2019 22:45:08,2616.13,rise
15-Jun-2019 22:45:10,2615.99,rise
15-Jun-2019 22:45:12,2616.41,rise
15-Jun-2019 22:45:14,2616.93,fall
15-Jun-2019 22:45:16,2617.14,fall
15-Jun-2019 22:45:18,2617.6,fall
15-Jun-2019 22:45:20,2617.31,fall
15-Jun-2019 22:45:22,2617.09,fall
15-Jun-2019 22:45:24,2616.36,fall
15-Jun-2019 22:45:26,2616.04,fall
15-Jun-2019 22:45:28,2614.86,fall
15-Jun-2019 22:45:30,2613.73,rise
15-Jun-2019 22:45:32,2613.48,fall
15-Jun-2019 22:45:34,2613.67,fall
15-Jun-2019 22:45:36,2614.68,fall
15-Jun-2019 22:45:38,2613.96,rise
15-Jun-2019 22:45:40,2613.92,rise
15-Jun-2019 22:45:42,2612.76,rise
15-Jun-2019 22:45:44,2613.59,rise
15-Jun-2019 22:45:46,2614.54,rise
15-Jun-2019 22:45:48,2614.75,rise
15-Jun-2019 22:45:50,2614.25,rise
15-Jun-2019 22:45:52,2615.37,fall
15-Jun-2019 22:45:54,2615.12,fall
15-Jun-2019 22:45:56,2615.7,fall
15-Jun-2019 22:45:58,2615.68,fall
15-Jun-2019 22:46:00,2615.71,fall
15-Jun-2019 22:46:02,2614.87,rise
15-Jun-2019 22:46:04,2614.49,rise
15-Jun-2019 22:46:06,2613.95,rise
15-Jun-2019 22:46:08,2613.41,rise
15-Jun-2019 22:46:10,2614.06,fall
15-Jun-2019 22:46:12,2615.09,fall
15-Jun-2019 22:46:14,2615.05,fall
15-Jun-2019 22:46:16,2615.04,fall
15-Jun-2019 22:46:18,2615.05,fall
15-Jun-2019 22:46:20,2613.92,fall
15-Jun-2019 22:46:22,2613.01,fall
15-Jun-2019 22:46:24,2612.1,fall
15-Jun-2019 22:46:26,2611.55,rise
15-Jun-2019 22:46:28,2611.49,fall
15-Jun-2019 22:46:30,2611.26,fall
15-Jun-2019 22:46:32,2611.53,fall
15-Jun-2019 22:46:34,2611.87,fall
15-Jun-2019 22:46:36,2611.62,fall
15-Jun-2019 22:46:38,2611.2,fall
15-Jun-2019 22:46:40,2610.68,rise
15-Jun-2019 22:46:42,2611.17,rise
15-Jun-2019 22:46:44,2610.44,rise
15-Jun-2019 22:46:46,2610.53,rise
15-Jun-2019 22:46:48,2610.08,rise
15-Jun-2019 22:46:50,2611.91,rise
15-Jun-2019 22:46:52,2612.84,rise
15-Jun-2019 22:46:54,2613.66,fall
15-Jun-2019 22:46:56,2613.68,fall
15-Jun-2019 22:46:58,2613.75,rise
15-Jun-2019 22:47:00,2613.91,rise
15-Jun-2019 22:47:02,2613.16,rise
15-Jun-2019 22:47:04,2613.46,rise
15-Jun-2019 22:47:06,2613.22,rise
15-Jun-2019 22:47:08,2613.89,rise
15-Jun-2019 22:47:10,2614.06,rise
15-Jun-2019 22:47:12,2614.66,rise
15-Jun-2019 22:47:14,2615.35,fall
15-Jun-2019 22:47:16,2615.24,rise
15-Jun-2019 22:47:18,2614.35,rise
15-Jun-2019 22:47:20,2614.71,rise
15-Jun-2019 22:47:22,2615.23,rise
15-Jun-2019 22:47:24,2615.25,rise
15-Jun-2019 22:47:26,2615.47,rise
15-Jun-2019 22:47:28,2615.41,rise
15-Jun-2019 22:47:30,2615.87,fall
15-Jun-2019 22:47:32,2616.0,fall
15-Jun-2019 22:47:34,2616.05,fall
15-Jun-2019 22:47:36,2615.94,fall
15-Jun-2019 22:47:38,2615.44,fall
15-Jun-2019 22:47:40,2614.21,fall
15-Jun-2019 22:47:42,2613.57,fall
15-Jun-2019 22:47:44,2612.51,rise
15-Jun-2019 22:47:46,2612.61,rise
15-Jun-2019 22:47:48,2613.63,fall
15-Jun-2019 22:47:50,2613.14,rise
15-Jun-2019 22:47:52,2613.29,rise
15-Jun-2019 22:47:54,2613.12,rise
15-Jun-2019 22:47:56,2613.16,rise
15-Jun-2019 22:47:58,2613.59,rise
15-Jun-2019 22:48:00,2614.1,rise
15-Jun-2019 22:48:02,2616.03,fall
15-Jun-2019 22:48:04,2615.92,fall
15-Jun-2019 22:48:06,2615.73,fall
15-Jun-2019 22:48:08,2616.08,fall
15-Jun-2019 22:48:10,2615.5,rise
15-Jun-2019 22:48:12,2615.8,rise
15-Jun-2019 22:48:14,2614.69,rise
15-Jun-2019 22:48:16,2615.31,rise
15-Jun-2019 22:48:18,2615.36,rise
15-Jun-2019 22:48:20,2615.6,rise
15-Jun-2019 22:48:22,2616.24,rise
15-Jun-2019 22:48:24,2615.86,rise
15-Jun-2019 22:48:26,2615.86,rise
15-Jun-2019 22:48:28,2616.08,rise
15-Jun-2019 22:48:30,2616.89,rise
15-Jun-2019 22:48:32,2617.26,rise
15-Jun-2019 22:48:34,2617.59,rise
15-Jun-2019 22:48:36,2618.67,fall
15-Jun-2019 22:48:38,2618.78,fall
15-Jun-2019 22:48:40,2618.08,fall
15-Jun-2019 22:48:42,2618.17,fall
15-Jun-2019 22:48:44,2617.92,fall
15-Jun-2019 22:48:46,2617.72,fall
15-Jun-2019 22:48:48,2617.99,fall
15-Jun-2019 22:48:50,2617.27,rise
15-Jun-2019 22:48:52,2616.34,rise
15-Jun-2019 22:48:54,2617.2,rise
15-Jun-2019 22:48:56,2617.0,fall
15-Jun-2019 22:48:58,2617.45,rise
15-Jun-2019 22:49:00,2617.36,fall
15-Jun-2019 22:49:02,2618.14,fall
15-Jun-2019 22:49:04,2617.71,rise
15-Jun-2019 22:49:06,2616.84,rise
15-Jun-2019 22:49:08,2617.46,rise
15-Jun-2019 22:49:10,2617.12,rise
15-Jun-2019 22:49:12,2617.0,rise
15-Jun-2019 22:49:14,2618.03,fall
15-Jun-2019 22:49:16,2618.21,rise
15-Jun-2019 22:49:18,2618.05,rise
15-Jun-2019 22:49:20,2617.56,rise
15-Jun-2019 22:49:22,2617.74,rise
15-Jun-2019 22:49:24,2617.89,rise
15-Jun-2019 22:49:26,2618.31,rise
15-Jun-2019 22:49:28,2619.67,fall
15-Jun-2019 22:49:30,2619.69,rise
15-Jun-2019 22:49:32,2619.56,fall
15-Jun-2019 22:49:34,2620.16,fall
15-Jun-2019 22:49:36,2619.93,rise
15-Jun-2019 22:49:38,2619.64,rise
15-Jun-2019 22:49:40,2619.75,rise
15-Jun-2019 22:49:42,2618.75,rise
15-Jun-2019 22:49:44,2619.38,rise
15-Jun-2019 22:49:46,2620.0,rise
15-Jun-2019 22:49:48,2620.79,rise
15-Jun-2019 22:49:50,2620.44,rise
15-Jun-2019 22:49:52,2621.4,rise
15-Jun-2019 22:49:54,2621.06,rise
15-Jun-2019 22:49:56,2620.24,rise
15-Jun-2019 22:49:58,2621.73,rise
15-Jun-2019 22:50:00,2622.38,fall
15-Jun-2019 22:50:02,2622.35,fall
15-Jun-2019 22:50:04,2621.67,rise
15-Jun-2019 22:50:06,2622.44,fall
15-Jun-2019 22:50:08,2622.49,rise
15-Jun-2019 22:50:10,2622.05,rise
15-Jun-2019 22:50:12,2621.52,rise
15-Jun-2019 22:50:14,2622.23,rise
15-Jun-2019 22:50:16,2621.8,rise
15-Jun-2019 22:50:18,2622.89,fall
15-Jun-2019 22:50:20,2622.54,rise
15-Jun-2019 22:50:22,2622.04,rise
15-Jun-2019 22:50:24,2622.67,rise
15-Jun-2019 22:50:26,2622.84,rise
15-Jun-2019 22:50:28,2622.86,rise
15-Jun-2019 22:50:30,2623.68,rise
15-Jun-2019 22:50:32,2623.79,rise
15-Jun-2019 22:50:34,2624.31,fall
15-Jun-2019 22:50:36,2623.91,rise
15-Jun-2019 22:50:38,2624.28,rise
15-Jun-2019 22:50:40,2624.17,rise
15-Jun-2019 22:50:42,2624.74,rise
15-Jun-2019 22:50:44,2623.75,rise
15-Jun-2019 22:50:46,2624.1,rise
15-Jun-2019 22:50:48,2625.64,fall
15-Jun-2019 22:50:50,2625.92,fall
15-Jun-2019 22:50:52,2625.8,rise
15-Jun-2019 22:50:54,2625.88,rise
15-Jun-2019 22:50:56,2625.19,rise
15-Jun-2019 22:50:58,2625.13,rise
15-Jun-2019 22:51:00,2625.9,fall
15-Jun-2019 22:51:02,2625.85,fall
15-Jun-2019 22:51:04,2627.01,fall
15-Jun-2019 22:51:06,2626.57,fall
15-Jun-2019 22:51:08,2626.37,fall
15-Jun-2019 22:51:10,2624.72,fall
15-Jun-2019 22:51:12,2623.89,fall
15-Jun-2019 22:51:14,2624.06,fall
15-Jun-2019 22:51:16,2623.59,fall
15-Jun-2019 22:51:18,2623.67,fall
15-Jun-2019 22:51:20,2623.45,fall
15-Jun-2019 22:51:22,2623.2,fall
15-Jun-2019 22:51:24,2623.66,fall
15-Jun-2019 22:51:26,2622.66,fall
15-Jun-2019 22:51:28,2622.42,fall
15-Jun-2019 22:51:30,2621.39,fall
15-Jun-2019 22:51:32,2620.31,fall
15-Jun-2019 22:51:34,2619.73,fall
15-Jun-2019 22:51:36,2619.46,fall
15-Jun-2019 22:51:38,2618.71,rise
15-Jun-2019 22:51:40,2619.07,rise
15-Jun-2019 22:51:42,2618.92,fall
15-Jun-2019 22:51:44,2619.28,fall
15-Jun-2019 22:51:46,2619.39,fall
15-Jun-2019 22:51:48,2619.41,fall
15-Jun-2019 22:51:50,2619.5,fall
15-Jun-2019 22:51:52,2618.37,rise
15-Jun-2019 22:51:54,2618.27,rise
15-Jun-2019 22:51:56,2617.84,rise
15-Jun-2019 22:51:58,2619.15,fall
15-Jun-2019 22:52:00,2619.19,fall
15-Jun-2019 22:52:02,2619.19,fall
15-Jun-2019 22:52:04,2619.41,fall
15-Jun-2019 22:52:06,2618.79,fall
15-Jun-2019 22:52:08,2617.39,fall
15-Jun-2019 22:52:10,2617.21,fall
15-Jun-2019 22:52:12,2616.21,rise
15-Jun-2019 22:52:14,2616.96,rise
15-Jun-2019 22:52:16,2616.82,rise
15-Jun-2019 22:52:18,2616.82,rise
15-Jun-2019 22:52:20,2616.78,fall
15-Jun-2019 22:52:22,2617.21,rise
15-Jun-2019 22:52:24,2617.65,fall
15-Jun-2019 22:52:26,2617.18,rise
15-Jun-2019 22:52:28,2617.45,rise
15-Jun-2019 22:52:30,2616.65,rise
15-Jun-2019 22:52:32,2617.32,rise
15-Jun-2019 22:52:34,2617.4,rise
15-Jun-2019 22:52:36,2617.94,rise
15-Jun-2019 22:52:38,2618.71,rise
15-Jun-2019 22:52:40,2618.29,rise
15-Jun-2019 22:52:42,2619.35,rise
15-Jun-2019 22:52:44,2619.18,rise
15-Jun-2019 22:52:46,2619.97,rise
15-Jun-2019 22:52:48,2620.07,fall
15-Jun-2019 22:52:50,2620.36,fall
15-Jun-2019 22:52:52,2620.64,fall
15-Jun-2019 22:52:54,2621.06,rise
15-Jun-2019 22:52:56,2620.32,rise
15-Jun-2019 22:52:58,2619.9,rise
15-Jun-2019 22:53:00,2619.94,rise
15-Jun-2019 22:53:02,2620.28,rise
15-Jun-2019 22:53:04,2621.07,fall
15-Jun-2019 22:53:06,2620.89,fall
15-Jun-2019 22:53:08,2621.44,fall
15-Jun-2019 22:53:10,2621.47,fall
15-Jun-2019 22:53:12,2621.24,fall
15-Jun-2019 22:53:14,2620.92,fall
15-Jun-2019 22:53:16,2620.44,fall
15-Jun-2019 22:53:18,2620.08,fall
15-Jun-2019 22:53:20,2619.51,fall
15-Jun-2019 22:53:22,2619.25,fall
15-Jun-2019 22:53:24,2619.64,fall
15-Jun-2019 22:53:26,2620.31,fall
15-Jun-2019 22:53:28,2619.87,fall
15-Jun-2019 22:53:30,2619.17,rise
15-Jun-2019 22:53:32,2618.06,rise
15-Jun-2019 22:53:34,2618.13,rise
15-Jun-2019 22:53:36,2618.25,fall
15-Jun-2019 22:53:38,2619.67,fall
15-Jun-2019 22:53:40,2619.48,fall
15-Jun-2019 22:53:42,2618.54,fall
15-Jun-2019 22:53:44,2618.64,fall
15-Jun-2019 22:53:46,2617.39,rise
15-Jun-2019 22:53:48,2616.65,rise
15-Jun-2019 22:53:50,2616.71,rise
15-Jun-2019 22:53:52,2616.77,rise
15-Jun-2019 22:53:54,2616.95,rise
15-Jun-2019 22:53:56,2617.64,rise
15-Jun-2019 22:53:58,2618.32,rise
15-Jun-2019 22:54:00,2618.88,fall
15-Jun-2019 22:54:02,2618.77,fall
15-Jun-2019 22:54:04,2619.05,fall
15-Jun-2019 22:54:06,2619.11,fall
15-Jun-2019 22:54:08,2618.4,rise
15-Jun-2019 22:54:10,2617.77,fall
15-Jun-2019 22:54:12,2617.51,rise
15-Jun-2019 22:54:14,2617.42,rise
15-Jun-2019 22:54:16,2618.26,rise
15-Jun-2019 22:54:18,2618.6,rise
15-Jun-2019 22:54:20,2617.69,fall
15-Jun-2019 22:54:22,2618.09,fall
15-Jun-2019 22:54:24,2618.04,fall
15-Jun-2019 22:54:26,2618.36,fall
15-Jun-2019 22:54:28,2618.61,fall
15-Jun-2019 22:54:30,2617.52,fall
15-Jun-2019 22:54:32,2617.42,fall
15-Jun-2019 22:54:34,2617.89,fall
15-Jun-2019 22:54:36,2617.09,fall
15-Jun-2019 22:54:38,2616.52,rise
15-Jun-2019 22:54:40,2615.77,rise
15-Jun-2019 22:54:42,2615.76,fall
15-Jun-2019 22:54:44,2616.07,fall
15-Jun-2019 22:54:46,2616.6,fall
15-Jun-2019 22:54:48,2616.96,fall
15-Jun-2019 22:54:50,2616.49,fall
15-Jun-2019 22:54:52,2615.25,fall
15-Jun-2019 22:54:54,2614.53,rise
15-Jun-2019 22:54:56,2613.92,rise
15-Jun-2019 22:54:58,2613.16,rise
15-Jun-2019 22:55:00,2614.24,rise
15-Jun-2019 22:55:02,2615.11,rise
15-Jun-2019 22:55:04,2614.9,rise
15-Jun-2019 22:55:06,2615.68,rise
15-Jun-2019 22:55:08,2615.59,rise
15-Jun-2019 22:55:10,2616.02,rise
15-Jun-2019 22:55:12,2616.22,rise
15-Jun-2019 22:55:14,2617.02,rise
15-Jun-2019 22:55:16,2616.57,rise
15-Jun-2019 22:55:18,2616.99,rise
15-Jun-2019 22:55:20,2616.04,rise
15-Jun-2019 22:55:22,2616.68,rise
15-Jun-2019 22:55:24,2617.13,fall
15-Jun-2019 22:55:26,2617.59,fall
15-Jun-2019 22:55:28,2617.03,fall
15-Jun-2019 22:55:30,2617.0,fall
15-Jun-2019 22:55:32,2617.02,fall
15-Jun-2019 22:55:34,2617.06,fall
15-Jun-2019 22:55:36,2617.18,fall
15-Jun-2019 22:55:38,2615.65,fall
15-Jun-2019 22:55:40,2615.47,fall
15-Jun-2019 22:55:42,2615.4,fall
15-Jun-2019 22:55:44,2614.88,fall
15-Jun-2019 22:55:46,2614.5,fall
15-Jun-2019 22:55:48,2614.53,rise
15-Jun-2019 22:55:50,2615.01,fall
15-Jun-2019 22:55:52,2614.98,fall
15-Jun-2019 22:55:54,2614.61,rise
15-Jun-2019 22:55:56,2613.85,rise
15-Jun-2019 22:55:58,2614.83,rise
15-Jun-2019 22:56:00,2614.39,rise
15-Jun-2019 22:56:02,2614.07,rise
15-Jun-2019 22:56:04,2614.9,rise
15-Jun-2019 22:56:06,2615.05,rise
15-Jun-2019 22:56:08,2615.79,rise
15-Jun-2019 22:56:10,2616.34,rise
15-Jun-2019 22:56:12,2617.24,rise
15-Jun-2019 22:56:14,2618.48,rise
15-Jun-2019 22:56:16,2618.51,rise
15-Jun-2019 22:56:18,2618.74,rise
15-Jun-2019 22:56:20,2619.13,rise
15-Jun-2019 22:56:22,2618.68,rise
15-Jun-2019 22:56:24,2619.4,fall
15-Jun-2019 22:56:26,2618.86,fall
15-Jun-2019 22:56:28,2620.88,fall
15-Jun-2019 22:56:30,2620.35,fall
15-Jun-2019 22:56:32,2619.09,fall
15-Jun-2019 22:56:34,2619.05,fall
15-Jun-2019 22:56:36,2618.73,fall
15-Jun-2019 22:56:38,2618.58,fall
15-Jun-2019 22:56:40,2619.18,fall
15-Jun-2019 22:56:42,2618.51,fall
15-Jun-2019 22:56:44,2617.2,fall
15-Jun-2019 22:56:46,2617.56,fall
15-Jun-2019 22:56:48,2617.29,fall
15-Jun-2019 22:56:50,2617.35,fall
15-Jun-2019 22:56:52,2616.64,fall
15-Jun-2019 22:56:54,2616.67,fall
15-Jun-2019 22:56:56,2615.44,rise
15-Jun-2019 22:56:58,2615.08,rise
15-Jun-2019 22:57:00,2614.29,rise
15-Jun-2019 22:57:02,2615.49,rise
15-Jun-2019 22:57:04,2616.2,rise
15-Jun-2019 22:57:06,2617.24,rise
15-Jun-2019 22:57:08,2617.31,rise
15-Jun-2019 22:57:10,2617.02,rise
15-Jun-2019 22:57:12,2616.67,rise
15-Jun-2019 22:57:14,2617.5,rise
15-Jun-2019 22:57:16,2617.65,rise
15-Jun-2019 22:57:18,2617.37,rise
15-Jun-2019 22:57:20,2617.58,rise
15-Jun-2019 22:57:22,2617.63,rise
15-Jun-2019 22:57:24,2618.26,rise
15-Jun-2019 22:57:26,2619.36,rise
15-Jun-2019 22:57:28,2620.19,fall
15-Jun-2019 22:57:30,2620.43,fall
15-Jun-2019 22:57:32,2621.5,fall
15-Jun-2019 22:57:34,2621.29,fall
15-Jun-2019 22:57:36,2620.45,fall
15-Jun-2019 22:57:38,2619.97,fall
15-Jun-2019 22:57:40,2619.61,fall
15-Jun-2019 22:57:42,2619.84,fall
15-Jun-2019 22:57:44,2618.81,fall
15-Jun-2019 22:57:46,2618.76,fall
15-Jun-2019 22:57:48,2618.84,fall
15-Jun-2019 22:57:50,2617.98,fall
15-Jun-2019 22:57:52,2616.57,rise
15-Jun-2019 22:57:54,2615.88,rise
15-Jun-2019 22:57:56,2616.95,rise
15-Jun-2019 22:57:58,2617.62,rise
15-Jun-2019 22:58:00,2616.98,rise
15-Jun-2019 22:58:02,2616.93,rise
15-Jun-2019 22:58:04,2616.94,rise
15-Jun-2019 22:58:06,2618.04,rise
15-Jun-2019 22:58:08,2618.08,rise
15-Jun-2019 22:58:10,2618.18,rise
15-Jun-2019 22:58:12,2619.29,rise
15-Jun-2019 22:58:14,2619.03,rise
15-Jun-2019 22:58:16,2620.3,fall
15-Jun-2019 22:58:18,2620.68,fall
15-Jun-2019 22:58:20,2619.81,fall
15-Jun-2019 22:58:22,2619.75,fall
15-Jun-2019 22:58:24,2619.42,fall
15-Jun-2019 22:58:26,2619.01,rise
15-Jun-2019 22:58:28,2618.6,rise
15-Jun-2019 22:58:30,2618.31,rise
15-Jun-2019 22:58:32,2618.54,rise
15-Jun-2019 22:58:34,2618.98,rise
15-Jun-2019 22:58:36,2619.81,fall
15-Jun-2019 22:58:38,2619.62,fall
15-Jun-2019 22:58:40,2619.49,fall
15-Jun-2019 22:58:42,2619.08,fall
15-Jun-2019 22:58:44,2619.37,rise
15-Jun-2019 22:58:46,2619.04,rise
15-Jun-2019 22:58:48,2618.99,rise
15-Jun-2019 22:58:50,2618.02,rise
15-Jun-2019 22:58:52,2618.47,rise
15-Jun-2019 22:58:54,2619.49,rise
15-Jun-2019 22:58:56,2620.93,fall
15-Jun-2019 22:58:58,2620.97,fall
15-Jun-2019 22:59:00,2620.86,rise
15-Jun-2019 22:59:02,2620.67,rise
15-Jun-2019 22:59:04,2620.45,rise
15-Jun-2019 22:59:06,2620.31,rise
15-Jun-2019 22:59:08,2620.33,rise
15-Jun-2019 22:59:10,2621.04,rise
15-Jun-2019 22:59:12,2621.14,rise
15-Jun-2019 22:59:14,2620.65,rise
15-Jun-2019 22:59:16,2620.39,rise
15-Jun-2019 22:59:18,2621.33,fall
15-Jun-2019 22:59:20,2622.27,fall
15-Jun-2019 22:59:22,2622.2,fall
15-Jun-2019 22:59:24,2621.84,rise
15-Jun-2019 22:59:26,2622.16,fall
15-Jun-2019 22:59:28,2620.97,rise
15-Jun-2019 22:59:30,2620.6,rise
15-Jun-2019 22:59:32,2621.08,rise
15-Jun-2019 22:59:34,2622.04,fall
15-Jun-2019 22:59:36,2621.82,fall
15-Jun-2019 22:59:38,2622.9,fall
15-Jun-2019 22:59:40,2622.72,fall
15-Jun-2019 22:59:42,2621.78,fall
15-Jun-2019 22:59:44,2621.97,fall
15-Jun-2019 22:59:46,2621.45,fall
15-Jun-2019 22:59:48,2620.84,fall
15-Jun-2019 22:59:50,2621.27,fall
15-Jun-2019 22:59:52,2621.09,fall
15-Jun-2019 22:59:54,2621.08,fall
15-Jun-2019 22:59:56,2621.01,fall
15-Jun-2019 22:59:58,2620.43,fall
15-Jun-2019 23:00:00,2619.49,fall
15-Jun-2019 23:00:02,2619.89,fall
15-Jun-2019 23:00:04,2620.45,fall
15-Jun-2019 23:00:06,2620.03,fall
15-Jun-2019 23:00:08,2618.59,fall
15-Jun-2019 23:00:10,2618.71,fall
15-Jun-2019 23:00:12,2619.03,fall
15-Jun-2019 23:00:14,2617.85,fall
15-Jun-2019 23:00:16,2616.44,fall
15-Jun-2019 23:00:18,2615.45,fall
15-Jun-2019 23:00:20,2614.89,fall
15-Jun-2019 23:00:22,2614.02,rise
15-Jun-2019 23:00:24,2612.99,rise
15-Jun-2019 23:00:26,2613.29,rise
15-Jun-2019 23:00:28,2613.02,rise
15-Jun-2019 23:00:30,2613.74,rise
15-Jun-2019 23:00:32,2614.16,rise
15-Jun-2019 23:00:34,2613.8,rise
15-Jun-2019 23:00:36,2614.0,rise
15-Jun-2019 23:00:38,2613.77,rise
15-Jun-2019 23:00:40,2614.11,fall
15-Jun-2019 23:00:42,2614.68,fall
15-Jun-2019 23:00:44,2614.12,fall
15-Jun-2019 23:00:46,2614.95,fall
15-Jun-2019 23:00:48,2613.98,fall
15-Jun-2019 23:00:50,2614.06,fall
15-Jun-2019 23:00:52,2613.31,fall
15-Jun-2019 23:00:54,2613.82,fall
15-Jun-2019 23:00:56,2613.01,fall
15-Jun-2019 23:00:58,2613.13,fall
15-Jun-2019 23:01:00,2613.03,fall
15-Jun-2019 23:01:02,2612.5,fall
15-Jun-2019 23:01:04,2612.21,rise
15-Jun-2019 23:01:06,2612.46,rise
15-Jun-2019 23:01:08,2611.73,rise
15-Jun-2019 23:01:10,2611.75,rise
15-Jun-2019 23:01:12,2612.11,rise
15-Jun-2019 23:01:14,2612.83,rise
15-Jun-2019 23:01:16,2613.26,rise
15-Jun-2019 23:01:18,2614.64,rise
15-Jun-2019 23:01:20,2614.24,fall
15-Jun-2019 23:01:22,2614.92,fall
15-Jun-2019 23:01:24,2615.13,fall
15-Jun-2019 23:01:26,2615.18,rise
15-Jun-2019 23:01:28,2614.99,rise
15-Jun-2019 23:01:30,2614.16,rise
15-Jun-2019 23:01:32,2614.47,rise
15-Jun-2019 23:01:34,2615.0,fall
15-Jun-2019 23:01:36,2615.36,fall
15-Jun-2019 23:01:38,2615.42,fall
15-Jun-2019 23:01:40,2615.71,fall
15-Jun-2019 23:01:42,2615.15,fall
15-Jun-2019 23:01:44,2614.7,fall
15-Jun-2019 23:01:46,2614.73,fall
15-Jun-2019 23:01:48,2614.03,fall
15-Jun-2019 23:01:50,2613.84,rise
15-Jun-2019 23:01:52,2612.41,rise
15-Jun-2019 23:01:54,2612.5,rise
15-Jun-2019 23:01:56,2613.04,rise
15-Jun-2019 23:01:58,2613.14,rise
15-Jun-2019 23:02:00,2614.06,rise
15-Jun-2019 23:02:02,2614.29,rise
15-Jun-2019 23:02:04,2614.53,rise
15-Jun-2019 23:02:06,2614.53,rise
15-Jun-2019 23:02:08,2614.22,rise
15-Jun-2019 23:02:10,2614.62,rise
15-Jun-2019 23:02:12,2615.91,rise
15-Jun-2019 23:02:14,2615.54,fall
15-Jun-2019 23:02:16,2615.62,fall
15-Jun-2019 23:02:18,2616.63,fall
15-Jun-2019 23:02:20,2616.81,fall
15-Jun-2019 23:02:22,2616.28,fall
15-Jun-2019 23:02:24,2614.96,rise
15-Jun-2019 23:02:26,2615.61,fall
15-Jun-2019 23:02:28,2616.15,fall
15-Jun-2019 23:02:30,2615.52,fall
15-Jun-2019 23:02:32,2615.87,fall
15-Jun-2019 23:02:34,2615.8,fall
15-Jun-2019 23:02:36,2615.51,rise
15-Jun-2019 23:02:38,2615.2,rise
15-Jun-2019 23:02:40,2615.38,fall
15-Jun-2019 23:02:42,2615.51,fall
15-Jun-2019 23:02:44,2615.66,fall
15-Jun-2019 23:02:46,2616.29,rise
15-Jun-2019 23:02:48,2616.22,rise
15-Jun-2019 23:02:50,2615.22,rise
15-Jun-2019 23:02:52,2614.97,rise
15-Jun-2019 23:02:54,2614.94,rise
15-Jun-2019 23:02:56,2616.39,fall
15-Jun-2019 23:02:58,2616.55,fall
15-Jun-2019 23:03:00,2616.46,fall
15-Jun-2019 23:03:02,2616.96,fall
15-Jun-2019 23:03:04,2617.09,fall
15-Jun-2019 23:03:06,2616.13,fall
15-Jun-2019 23:03:08,2615.2,fall
15-Jun-2019 23:03:10,2614.67,fall
15-Jun-2019 23:03:12,2614.33,fall
15-Jun-2019 23:03:14,2614.45,rise
15-Jun-2019 23:03:16,2614.41,rise
15-Jun-2019 23:03:18,2614.37,rise
15-Jun-2019 23:03:20,2613.9,fall
15-Jun-2019 23:03:22,2613.81,rise
15-Jun-2019 23:03:24,2614.56,fall
15-Jun-2019 23:03:26,2615.29,fall
15-Jun-2019 23:03:28,2614.68,fall
15-Jun-2019 23:03:30,2613.8,fall
15-Jun-2019 23:03:32,2613.96,fall
15-Jun-2019 23:03:34,2613.62,fall
15-Jun-2019 23:03:36,2613.93,fall
15-Jun-2019 23:03:38,2613.68,fall
15-Jun-2019 23:03:40,2612.53,fall
15-Jun-2019 23:03:42,2612.59,fall
15-Jun-2019 23:03:44,2612.96,fall
15-Jun-2019 23:03:46,2612.13,fall
15-Jun-2019 23:03:48,2611.55,fall
15-Jun-2019 23:03:50,2611.28,fall
